word,type,lang,count
New York,GPE,en,65
#肺炎  ,MONEY,en,65
quinaWilly,PERSON,zh,64
13日,DATE,zh,64
国民党,ORG,zh,64
陽光嘅,PERSON,zh,64
老美,NORP,zh,64
上帝,PERSON,zh,64
特区,LOC,zh,64
6日,DATE,zh,64
四川,GPE,zh,64
比特币,PERSON,zh,64
第五,ORDINAL,zh,64
民主自由,MOVEMENT,ja,64
lazydjay,PERSON,zh,64
2,DATE,zh,63
一百万,CARDINAL,zh,63
肆意妄为,GPE,zh,63
隊止,PERSON,zh,63
1月1日,DATE,zh,63
22年,DATE,zh,63
0N,QUANTITY,zh,63
15日,CARDINAL,zh,63
RT @Mary,ORG,zh,63
3年,DATE,zh,63
丟人,GPE,zh,63
张牌,PERSON,zh,63
1979,DATE,zh,63
234,CARDINAL,zh,63
伦敦,GPE,zh,63
Chinese,ORG,zh,63
长江,LOC,zh,63
孔子,PERSON,zh,63
Italy,GPE,en,62
亂,GPE,zh,62
69291416,CARDINAL,zh,62
500,CARDINAL,zh,62
08698366,CARDINAL,zh,62
立場新聞,WORK_OF_ART,zh,62
安寧祥,PERSON,zh,62
Taiwan,GPE,en,62
Chinese,GPE,zh,62
55,CARDINAL,zh,62
米国,GPE,zh,62
穆斯林,ORG,zh,62
HecksherTracy,ORG,zh,62
第四,ORDINAL,zh,62
秦桧,PERSON,zh,62
23225,CARDINAL,zh,62
天安门,FAC,zh,62
英国人,NORP,zh,62
53,CARDINAL,zh,62
RT @GasonTreva,ORG,zh,62
生事,GPE,zh,61
#病毒  ,MONEY,en,61
👊👊,CARDINAL,zh,61
Monica,ORG,zh,61
江山易改,PERSON,zh,61
過程,GPE,zh,61
2月29日,DATE,zh,61
云云,PERSON,zh,61
佩洛西,PERSON,zh,61
唔會俾,GPE,zh,61
5日,DATE,zh,61
TinaLew,ORG,zh,61
RT @RvDa5dehFD1Uw6O:,ORG,en,61
李生同,PERSON,zh,61
RT @XHNews,ORG,en,60
印第安人,GPE,zh,60
口口聲,PERSON,zh,60
2016年10月,DATE,zh,60
屹立不倒,PERSON,zh,60
阿富汗,GPE,zh,60
RT @wogs1othWU8ol8x,ORG,zh,60
郭小丑,PERSON,zh,60
郭文贵,MONEY,en,60
何,PERSON,zh,60
黄土埋,PERSON,zh,60
7Q,QUANTITY,zh,60
一个多月,DATE,zh,60
211,CARDINAL,zh,60
0588,DATE,zh,60
China,ORG,zh,60
李文浩,PERSON,zh,60
顏色,PERSON,ja,60
197,CARDINAL,zh,60
RT @Corey,ORG,zh,59
美方,NORP,zh,59
中國外交部,ORG,zh,59
林鄭月娥,PERSON,zh,59
67707608,CARDINAL,zh,59
2890,CARDINAL,zh,59
何韻詩,PERSON,zh,59
一次,ORDINAL,ja,59
tonight,TIME,en,59
近日,ORG,ja,59
11月3日,DATE,zh,59
The United States,GPE,en,59
一早,TIME,zh,59
貿易戰,LOC,zh,59
前几天,DATE,zh,59
两年前,DATE,zh,59
凍結,GPE,zh,59
哈巴狗,PERSON,zh,59
佛教,ORG,zh,59
多年,DATE,zh,59
香港安宁,ORG,zh,59
73946045,CARDINAL,zh,59
#新冠肺炎 #,MONEY,en,59
106,CARDINAL,zh,58
两岸,LOC,zh,58
河南,GPE,zh,58
黑衣人,LOC,zh,58
Maryet,PRODUCT,zh,58
埃及,GPE,zh,58
几百,CARDINAL,zh,58
#郭文贵 #,MONEY,en,58
凯琳,PERSON,zh,58
點解,GPE,zh,58
47001904,CARDINAL,zh,58
中亂港,LOC,zh,58
31日,CARDINAL,zh,58
jnhgvgfghf,LOC,zh,58
74,CARDINAL,zh,58
菲律宾,GPE,zh,58
港奸,GPE,zh,58
烏羊,PERSON,ja,58
#郭文贵,CARDINAL,en,58
Cheng Lai-king,PERSON,en,58
Chelsea,PERSON,zh,58
窗秋不尽,GPE,zh,58
戕害,PERSON,zh,58
阿谀奉承,PERSON,zh,58
华裔,NORP,zh,58
擘大眼,GPE,zh,57
羞於見人,GPE,zh,57
five,CARDINAL,en,57
醫院ICU,FAC,zh,57
8N,QUANTITY,zh,57
今晚,TIME,zh,57
罄竹难书,GPE,zh,57
RT @Madeline,ORG,zh,57
哭泣的城市,WORK_OF_ART,zh,57
咎由自取,EVENT,zh,57
736,CARDINAL,zh,57
半,CARDINAL,zh,57
几夜,TIME,zh,57
青年人,PERSON,zh,57
新疆,NORP,zh,57
港,PERSON,zh,57
毛孟静,PERSON,zh,57
G20,DATE,zh,57
03438937,DATE,zh,57
RT @fanxiaoxian321:,ORG,zh,57
聯辦,NORP,zh,57
78783119,CARDINAL,zh,57
撐警,PERSON,zh,57
RT @taghae,ORG,en,56
Michell16195446,FAC,zh,56
the HKSAR Government,ORG,en,56
涉中國內政,FAC,ja,56
#香港  ,MONEY,en,56
五毛,MONEY,zh,56
9日,CARDINAL,zh,56
一口咬定,DATE,zh,56
Deborah,PRODUCT,zh,56
RT @JeninePreudhom,ORG,zh,56
54188,CARDINAL,zh,56
洶洶,PERSON,zh,56
澳大利亞,GPE,zh,56
RT @Whitney,ORG,zh,56
RT @aussi2f,ORG,zh,56
three,CARDINAL,en,56
HrlmNakesh,PERSON,zh,56
委内瑞拉,GPE,zh,56
17677,CARDINAL,zh,55
幾個月,PERSON,zh,55
50633757,DATE,zh,55
澳洲,NORP,zh,55
前一天,DATE,zh,55
17日,CARDINAL,zh,55
Julia,PERSON,zh,55
反動派,ORG,zh,55
120,CARDINAL,zh,55
亿万富豪,DATE,zh,55
貴州省黔東南プイ族,ORG,ja,55
梁德榮,GPE,zh,55
RT @Heather,ORG,zh,55
岐阜,GPE,ja,55
明眼人,PERSON,zh,55
周,PERSON,zh,55
义正言辞,PERSON,zh,55
毛,PERSON,zh,55
RT @upawrMkRMhnZmvc,PERSON,en,54
RT @AmundsonJesusa,ORG,zh,54
直播说,GPE,zh,54
57741121,DATE,zh,54
https://t.co,PERSON,en,54
RT @AsAurich,ORG,en,54
一毛钱,MONEY,zh,54
李大师,PERSON,zh,54
1月7日,DATE,zh,54
RT @MOMO25527523,ORG,en,54
6Dm,QUANTITY,zh,54
#守護香港,ORG,ja,54
凯尔巴斯,PERSON,zh,54
Kaili,LOC,fr,54
利交者,NORP,zh,54
143,CARDINAL,zh,54
43434325,CARDINAL,zh,54
汤,PERSON,zh,54
大公報,LAW,zh,54
法嘅,GPE,zh,54
8V,QUANTITY,zh,54
27日,CARDINAL,zh,53
斷指,GPE,zh,53
56981,CARDINAL,zh,53
71861630,CARDINAL,zh,53
15937161,CARDINAL,zh,53
中亂港,NORP,zh,53
4個多月,DATE,zh,53
RT @CNN,ORG,en,53
#MilesGuo,MONEY,en,53
富豪们,GPE,zh,53
钱害人,PERSON,zh,53
香港高等法院,ORG,zh,53
今年8月,DATE,zh,53
國愛港,PERSON,zh,53
819,CARDINAL,zh,53
RT @Annette,ORG,zh,53
Twitter,PRODUCT,en,53
李送终,PERSON,zh,52
臆想,GPE,zh,52
賣國賊,FAC,zh,52
68140977,CARDINAL,zh,52
LadyLuc,PERSON,zh,52
FoldLyndsey,PERSON,zh,52
為達,PERSON,zh,52
籠罩,LOC,zh,52
郭为伍,PERSON,zh,52
印第安人,NORP,zh,52
HumeWalker,PERSON,zh,52
百萬,PERCENT,zh,52
邓小平,PERSON,zh,52
這說法,PERSON,zh,52
20477414,CARDINAL,zh,52
龚小夏,TIME,zh,52
龚小夏,MONEY,zh,52
中国银行,ORG,zh,52
一個月,DATE,zh,52
44,CARDINAL,zh,52
香港社會,ORG,ja,52
辱华,GPE,zh,52
深夜,TIME,zh,52
敘利亞,DATE,zh,52
483,CARDINAL,zh,52
一名,QUANTITY,ja,52
浙江,GPE,zh,52
江河日下,ORG,zh,52
US,PERSON,zh,52
SuO,PERSON,zh,52
香港特区,GPE,zh,52
習近平,PERSON,zh,52
法国大革命疯狂,ORG,zh,51
納稅人,PERSON,zh,51
1221,CARDINAL,zh,51
粪坑,GPE,zh,51
乐在其中,GPE,zh,51
这几年,DATE,zh,51
黄河,LOC,zh,51
獨勢力,GPE,zh,51
郭勾结,PERSON,zh,51
RT @SergeyShangin,ORG,zh,51
一千多年后,DATE,zh,51
68,CARDINAL,zh,51
RPG,ORG,zh,51
RT @juaquita,ORG,zh,51
4个月,DATE,zh,51
青天,GPE,zh,51
100,CARDINAL,en,51
王雁,PERSON,zh,51
RT @pingguowoai,ORG,en,51
Global Times,ORG,en,51
西翼,GPE,zh,51
yesterday,DATE,en,51
Maggie,PERSON,zh,51
泰国,GPE,zh,50
11月11日,DATE,zh,50
himself.#郭文贵,PERSON,en,50
RT @Lantianyuner,ORG,en,50
九龍塘,DATE,zh,50
武汉市,GPE,zh,50
惡意,LOC,zh,50
121,CARDINAL,zh,50
2017年7月,DATE,zh,50
7日,DATE,zh,50
香港加油,ORG,ja,50
西方人,ORG,zh,50
这些年,DATE,zh,50
义勇军进行曲,WORK_OF_ART,zh,50
立場,WORK_OF_ART,zh,50
民主党,ORG,zh,50
北美,LOC,zh,50
12日,DATE,zh,50
春秋大梦,MONEY,zh,50
第一时间,ORDINAL,zh,50
為奸,ORG,zh,50
2011年,DATE,zh,50
7Y,QUANTITY,zh,50
LienDegravelle,WORK_OF_ART,zh,50
阿Sir,GPE,zh,49
Trump,ORG,en,49
穆斯林,NORP,zh,49
荼毒,GPE,zh,49
近两年,DATE,zh,49
港島,GPE,zh,49
12751187,CARDINAL,zh,49
皮之不存,GPE,zh,49
郭郎,PERSON,zh,49
雷神山,PERSON,zh,49
郭瘟神,PERSON,zh,49
疏而不漏,PERSON,zh,49
拉来班,PERSON,zh,49
郭粉们,PERSON,zh,49
李卓人,PERSON,zh,49
1997年,DATE,zh,49
10月,DATE,zh,49
RT @Christy,ORG,zh,49
233,CARDINAL,zh,49
川剧,GPE,zh,49
这一天,DATE,zh,49
368,CARDINAL,zh,49
三寸不烂之舌苟活于,QUANTITY,zh,49
郭好孕,PERSON,zh,49
郭战装,PERSON,zh,49
一月,DATE,zh,49
文贵,PERSON,zh,49
明白人,PERSON,zh,48
逃犯条例,LAW,zh,48
24445853,CARDINAL,zh,48
百般讥讽,PERCENT,zh,48
2日,DATE,zh,48
Steve Bannon,PERSON,zh,48
伊始嘅,GPE,zh,48
76天,DATE,zh,48
日久见人心,GPE,zh,48
Jacquel,PERSON,zh,48
2255,CARDINAL,zh,48
RT @aW3Qg3knepMyWr8,ORG,en,48
加州,GPE,zh,48
韩,PERSON,zh,48
郭逃犯,PERSON,zh,48
21306247,DATE,zh,48
#严惩暴徒 ,PERSON,ja,48
GNE,ORG,zh,48
香港人權同民主法案,ORG,zh,48
江郎才尽,ORG,zh,48
坦言,GPE,zh,48
xeirpiucae,NORP,zh,48
郭村骗,PERSON,zh,48
42488496,CARDINAL,zh,48
COVI,ORG,zh,48
天主教徒,NORP,zh,48
RT @CindyBavgnhg,ORG,zh,48
墨西哥,GPE,zh,48
馬鞍山,PRODUCT,zh,48
717,CARDINAL,zh,48
RT @Christo,ORG,zh,47
Steve Bannon,PRODUCT,zh,47
香港警,ORG,ja,47
RT @IsabelaBella244,ORG,en,47
伟岸,PERSON,zh,47
10年,CARDINAL,zh,47
RT @jxnakekta,ORG,zh,47
67,CARDINAL,zh,47
RT @Courtfuller,ORG,zh,47
5000,CARDINAL,zh,47
日本人,NORP,zh,47
咁嚴嚴,PERSON,zh,47
將人性,GPE,zh,47
4.,CARDINAL,zh,47
切莫无药,GPE,zh,47
2020新年,DATE,zh,47
1:,TIME,ja,47
中国人民,NORP,zh,47
COVID-19,ORG,en,47
港府,GPE,ja,47
智利,GPE,zh,47
RT @ViviSolo1,ORG,en,47
十九,CARDINAL,zh,47
12月,CARDINAL,zh,47
2018,DATE,zh,47
马克思,PERSON,zh,47
將止,PERSON,zh,47
国内政,ORG,zh,47
黄皮肤,PERSON,zh,47
李家,PERSON,zh,47
86063287,PERSON,zh,47
辱骂,ORG,zh,46
香港 香港系,ORG,zh,46
ZQ,ORG,zh,46
100多,CARDINAL,zh,46
睇到,PERSON,zh,46
港臺,GPE,zh,46
77184776,CARDINAL,zh,46
瑞士,GPE,zh,46
威者,PERSON,zh,46
(R,PERSON,zh,46
土耳其,GPE,zh,46
三月,DATE,zh,46
4,CARDINAL,en,46
RT @arman09489,ORG,en,46
20077730,CARDINAL,zh,46
香港电台,ORG,zh,46
赵岩,PERSON,zh,46
將軍,PERSON,zh,46
#香港  #香港,MONEY,en,46
199,CARDINAL,zh,46
5,CARDINAL,en,46
0Q,QUANTITY,zh,46
嚴峻,ORG,zh,46
2019_nCov,CARDINAL,zh,46
RT @HKvigilance,ORG,zh,46
邓文迪,PERSON,zh,46
0V,QUANTITY,zh,45
京,GPE,zh,45
一亿,CARDINAL,zh,45
RT @Summer,ORG,zh,45
03,CARDINAL,zh,45
6日,CARDINAL,zh,45
36306274,CARDINAL,zh,45
5個月,DATE,zh,45
三个月,DATE,zh,45
還香港,PERSON,ja,45
民主基金会,ORG,zh,45
RT @bts_bighit,OG,ko,45
二字,CARDINAL,zh,45
郭文鬼,PERSON,zh,45
西装革履,GPE,zh,45
進一步,GPE,zh,45
Two,CARDINAL,en,45
嚴懲不貸,PERSON,zh,45
888,CARDINAL,zh,45
RT @cseeungt,ORG,zh,45
一天后,DATE,zh,45
福建南平人，系,ORG,zh,45
10亿,DATE,zh,45
清,GPE,ja,45
@BBMAs,GPE,en,45
RT @Krystal,ORG,zh,44
剪不断理还乱,GPE,zh,44
30日,CARDINAL,zh,44
布赖特巴特新闻网,ORG,zh,44
过河拆桥,GPE,zh,44
7890,CARDINAL,zh,44
9N,QUANTITY,zh,44
Renee,ORG,zh,44
RT @Cynthia,ORG,zh,44
陈方安生,PERSON,zh,44
73235077,CARDINAL,zh,44
99,CARDINAL,zh,44
周六,DATE,zh,44
老美,GPE,zh,44
川普,GPE,zh,44
春暖花开,CARDINAL,zh,44
王進洋,PERSON,zh,44
郭人渣,PERSON,zh,44
法治基金会,ORG,zh,44
62312753,CARDINAL,zh,44
3天,DATE,zh,44
欺騙,GPE,zh,44
Tiffany,PERSON,zh,44
MilesGuo、MilesGuo,MONEY,en,44
国际外汇交易中心,ORG,zh,44
4月份,DATE,zh,44
1054,CARDINAL,zh,44
110,CARDINAL,zh,44
1999,CARDINAL,zh,44
RT @Chris,ORG,zh,44
158,CARDINAL,zh,44
白天,TIME,zh,44
RT @BitSocialRobot:,ORG,en,44
DC联邦法院,FAC,zh,44
82711878,CARDINAL,zh,44
英國,PERSON,zh,44
路德,PERSON,zh,44
2:,PERCENT,ja,44
两三,CARDINAL,zh,44
二十,CARDINAL,zh,44
东欧,LOC,zh,44
2n,DATE,zh,44
點解大學為教育地方,EVENT,zh,43
"#病毒，#肺炎
",MONEY,en,43
為絕,ORG,zh,43
贼喊捉贼,ORG,zh,43
~40岁,DATE,zh,43
华夏,ORG,zh,43
RT @paine,ORG,zh,43
11月10日,DATE,zh,43
操控者,PERSON,zh,43
78297094,CARDINAL,zh,43
RT @riie,ORG,zh,43
郭瘟贵,PERSON,zh,43
48669235,CARDINAL,zh,43
UHRP,ORG,zh,43
11月30日,DATE,zh,43
Miles Guo,PERSON,en,43
RT @youtubemusic,ORG,en,43
29日,DATE,zh,43
嘅口號,PERSON,zh,43
RT @Katykay2018,ORG,en,43
Xuan Fu-style,PERSON,en,43
15日,DATE,zh,43
陰謀家,PERSON,zh,43
167,CARDINAL,zh,43
日薄,GPE,zh,43
香港 系,ORG,zh,43
早晨,TIME,zh,43
千千,PERSON,zh,43
RT @rebecccagroves,ORG,zh,43
陈伟强,PERSON,zh,43
食之噁心,GPE,zh,43
何居心,PERSON,zh,43
879,CARDINAL,zh,43
Wen Gui's,PERSON,en,43
九月,DATE,zh,43
骗钱基金,ORG,zh,43
黄粱一梦,PERSON,zh,43
無辜,GPE,zh,43
5Q,QUANTITY,zh,43
香港當前經濟衰退,ORG,zh,43
1500,CARDINAL,zh,42
Truffleglow,ORG,zh,42
张牙舞爪,PERSON,zh,42
阿贵早,PERSON,zh,42
過街老鼠,PRODUCT,zh,42
新中国,GPE,zh,42
惡演,GPE,zh,42
26270947,DATE,zh,42
64390997,CARDINAL,zh,42
a long winter,DATE,en,42
西山终,LOC,zh,42
Marina,ORG,zh,42
Vikakuznets,PRODUCT,zh,42
穆斯林兄弟会,ORG,zh,42
哈马斯,PERSON,zh,42
利穷,PERSON,zh,42
斷然,GPE,zh,42
门可罗雀,PERSON,zh,42
华盛顿法庭,ORG,zh,42
5639,CARDINAL,zh,42
嚣何异,PERSON,zh,42
4月,DATE,ja,42
天使们,ORG,zh,42
陈水扁,PERSON,zh,42
#COVID19,MONEY,en,42
米国,PERSON,zh,42
RT @wuxuedongtian,ORG,zh,42
PTS,ORG,en,42
郭人士,PERSON,zh,42
港人,NORP,ja,42
RT @pYS0BttOd7rKvTP,ORG,en,42
日暮西山,GPE,zh,42
3分钟,TIME,zh,42
#严惩暴徒,PERSON,ja,42
多事之秋,GPE,zh,42
三天,DATE,zh,42
Greiner,PERSON,zh,42
"66lz1
 ",DATE,zh,41
掟燃,PERSON,zh,41
谎话连篇,PERSON,zh,41
FCQKN,PRODUCT,zh,41
郭文龟,PERSON,zh,41
#香港警察,ORG,ja,41
威爾斯醫院深切治療部,ORG,zh,41
taexmyug,PERSON,zh,41
光复香港,WORK_OF_ART,zh,41
黑化,LANGUAGE,zh,41
為咗捍衛香港,ORG,zh,41
1年3个月,DATE,zh,41
800,CARDINAL,zh,41
全年,DATE,zh,41
李全身,PERSON,zh,41
Western,NORP,en,41
RT @NakamotoJedi,ORG,en,41
财迷心窍,PERSON,zh,41
癱瘓交通,ORG,zh,41
几十天,DATE,zh,41
MilesGuo  Guo Wengui,PERSON,en,41
五万美金,MONEY,zh,41
约炮,ORG,zh,41
21275543,DATE,zh,41
董事龚,ORG,zh,41
普防线,PERSON,zh,41
王八,PERSON,zh,41
RT @NBA:,ORG,en,41
3905,CARDINAL,zh,41
特朗普,ORG,zh,41
0…,MONEY,zh,41
RT @brijesh97779643,ORG,en,41
Jennifer,PERSON,zh,41
Jq,DATE,zh,41
香港永遠系,ORG,zh,41
10,CARDINAL,en,41
RT @Samanth,ORG,zh,41
清晨,TIME,zh,41
李兰娟,PERSON,zh,41
50%,TIME,zh,41
RT @8VeaLigGVGUWiC3:,ORG,en,41
辱骂,GPE,zh,41
Paige,PERSON,zh,41
9419,CARDINAL,zh,41
美国疫情,PERSON,en,41
Руси,LOC,ru,41
1.,CARDINAL,zh,41
维吾尔族,NORP,zh,40
旺角,ORG,zh,40
中央港府,ORG,zh,40
128,CARDINAL,zh,40
当天,DATE,zh,40
4万,CARDINAL,zh,40
郭可谓,PERSON,zh,40
RT @Animal_Planets,ORG,zh,40
周游,PERSON,zh,40
Justin,PERSON,zh,40
凯旋,PERSON,zh,40
94771840,CARDINAL,zh,40
3亿美元,MONEY,zh,40
6X,QUANTITY,zh,40
佢哋嘅,ORG,zh,40
RT @AgnesFlynn16,ORG,en,40
12月30日,DATE,zh,40
一意孤行,CARDINAL,zh,40
39947892,CARDINAL,zh,40
十年前,DATE,zh,40
罗伯特·穆勒,PERSON,zh,40
美国公司,ORG,zh,40
報案室,PERSON,zh,40
黑衣人,GPE,zh,40
1112,DATE,zh,40
港澳,GPE,zh,40
董事们,PERSON,zh,40
LantTommye,PERSON,zh,40
郭状,PERSON,zh,40
郭大侠,PERSON,zh,40
Courtne,PERSON,zh,40
罢…,DATE,zh,40
上午,TIME,zh,40
Гуйчжоу,LOC,ru,40
中国第四权利,ORG,zh,40
睇清西方,ORG,zh,40
#爱港護港,PERSON,ja,40
河桥,GPE,zh,40
#止暴,PERSON,ja,40
禁蒙面法,WORK_OF_ART,ja,40
中西方,ORG,zh,40
复仇者联盟,ORG,zh,40
329,CARDINAL,zh,40
04,CARDINAL,zh,40
民生,ORG,zh,39
0Y,QUANTITY,zh,39
黑衣魔,PERSON,zh,39
成都,GPE,zh,39
5507370,DATE,zh,39
210,CARDINAL,zh,39
鄧sir,PERSON,zh,39
7V,QUANTITY,zh,39
282868206,CARDINAL,zh,39
4月6日,DATE,zh,39
周二,DATE,zh,39
70251235,CARDINAL,zh,39
树倒猢狲散,LOC,zh,39
15岁,DATE,zh,39
8964,DATE,zh,39
為咗守護香港,ORG,zh,39
RT @hammondace,ORG,en,39
1385,CARDINAL,zh,39
RT @fevroniyapotap4,PERSON,en,39
700万香港,MONEY,zh,39
周五,DATE,zh,39
26日,CARDINAL,zh,39
RT @lupo,ORG,zh,39
香港大联盟,ORG,zh,39
資格,GPE,zh,39
業嘅,PERSON,zh,39
王建,PERSON,zh,39
3月,DATE,ja,39
白大褂,ORG,zh,39
10天,DATE,zh,39
嚴重挑戰,ORG,zh,39
百廢待興,PERCENT,zh,39
袁世凯,PERSON,zh,39
大臺,GPE,zh,39
3U,QUANTITY,zh,39
42908400,CARDINAL,zh,39
RT @AbblieB,ORG,en,39
几万,CARDINAL,zh,39
Q,CARDINAL,zh,39
谭德赛,PERSON,zh,39
505,CARDINAL,zh,39
台獨,ORG,zh,39
Matveev,ORG,zh,39
USA,PERSON,zh,39
RT @Claude,ORG,zh,38
王可谓,PERSON,zh,38
5.,CARDINAL,zh,38
55976961,CARDINAL,zh,38
日暮,GPE,zh,38
42,CARDINAL,zh,38
午夜,TIME,zh,38
八方,DATE,zh,38
RT @kostenko1986,ORG,en,38
中文大学,ORG,zh,38
中囯,NORP,zh,38
803,CARDINAL,zh,38
五十岁,DATE,zh,38
阿sir们,PERSON,zh,38
礼乐,ORG,zh,38
26868879,CARDINAL,zh,38
陈嘉庚,PERSON,zh,38
與廣,GPE,zh,38
an early date,DATE,en,38
116,CARDINAL,zh,38
俄羅斯,GPE,zh,38
14亿,DATE,zh,38
6Q,QUANTITY,zh,38
1000,CARDINAL,en,38
同舟共濟,ORG,zh,38
#MilesGuo  ,MONEY,en,38
史蒂夫·班农二,PERSON,zh,38
這個家,PERSON,zh,38
联想,ORG,zh,38
蓝绿,GPE,zh,38
RT @LibradaPalmer,ORG,zh,38
广东,GPE,zh,38
光復,GPE,zh,38
胡說,PERSON,zh,38
RT @philp,ORG,zh,38
26270947,CARDINAL,zh,38
700万,CARDINAL,zh,38
31702,DATE,zh,38
360Mx,PRODUCT,zh,38
海口,GPE,zh,38
區志光,PERSON,zh,38
基本法,NORP,zh,38
RT @Prabhas,ORG,zh,38
周三,DATE,zh,38
乐此不疲,GPE,zh,38
盲反派,PERSON,zh,38
作俑者,PERSON,zh,38
RT @CoraAlcott:,ORG,en,38
Steve Bannon,PERSON,en,38
李白,PERSON,zh,38
10月10日,DATE,zh,38
两败俱伤,CARDINAL,zh,38
嚣傅希秋,LOC,zh,38
Helen,ORG,zh,38
2407,CARDINAL,zh,38
RT @Butterey,ORG,zh,38
RT @PennyLandon1:,ORG,en,38
告人,NORP,ja,38
#香港 https://t,MONEY,en,38
RT @Kelly,ORG,zh,37
一寸,QUANTITY,zh,37
RT @Brian,ORG,zh,37
郭榮鏗,PERSON,zh,37
Michell76515187,PRODUCT,zh,37
10月1日,DATE,zh,37
#香港 #止暴,PERSON,ja,37
共和党,ORG,zh,37
RT @WNXlJINOmm9xxSo,ORG,en,37
40亿美元,MONEY,zh,37
65704235,CARDINAL,zh,37
有一次,CARDINAL,zh,37
上海静安公安分局,ORG,zh,37
three-inch,QUANTITY,en,37
王小二,PERSON,zh,37
杀鸡儆猴,ORG,zh,37
2008年,DATE,zh,37
83976,DATE,zh,37
一亿美元,MONEY,zh,37
Twitter,PERSON,zh,37
一分钟,TIME,zh,37
6049,CARDINAL,zh,37
Telegram,ORG,zh,37
港护港,NORP,zh,37
戴维斯,PERSON,zh,37
美国哈弗商学院,ORG,zh,37
五年,DATE,zh,37
Bechtal,PRODUCT,zh,37
~,CARDINAL,zh,37
向钱看,PERSON,zh,37
这几天,DATE,zh,37
RT @KathySi68162696,PERSON,en,37
堯當街,NORP,zh,37
加系人心所向系,ORG,zh,37
中国医疗队,ORG,zh,37
6日早上,TIME,zh,37
RT @NASA,ORG,en,37
蔡,PERSON,zh,37
纳粹,GPE,zh,37
Ecoin,PERSON,en,37
JillHolbrook,PERSON,zh,37
63886394,CARDINAL,zh,37
07Q,QUANTITY,zh,37
9月,DATE,zh,37
春季,DATE,zh,36
后天,DATE,zh,36
港警,GPE,zh,36
郭式,PERSON,zh,36
87786707,PERSON,zh,36
2月3日,DATE,zh,36
11月4日,DATE,zh,36
"MilesGuo
MilesGuo",PERSON,en,36
王二,PERSON,zh,36
香港人权民主法案,ORG,zh,36
三個月,DATE,zh,36
10万,CARDINAL,zh,36
#Bybit #,MONEY,en,36
284,CARDINAL,zh,36
16895191,CARDINAL,zh,36
德邨,PERSON,zh,36
第二天,DATE,zh,36
5N,QUANTITY,zh,36
DQ,PERSON,zh,36
2019年6月,DATE,zh,36
RT @Sandy,ORG,zh,36
联邦议会,ORG,zh,36
24767875,CARDINAL,zh,36
RT @CNS,ORG,ja,36
45681386,DATE,zh,36
春秋,ORG,zh,36
UK,GPE,en,36
Jasmine,PERSON,zh,36
百年之后,PERCENT,zh,36
RT @widodobudidar,ORG,zh,36
之话,CARDINAL,zh,36
Miao,GPE,en,36
谷歌,ORG,zh,36
千万,CARDINAL,zh,36
30周年,DATE,zh,36
林朗彦,PERSON,zh,36
1099,CARDINAL,zh,36
2月2日,DATE,zh,36
1hfnPR,DATE,zh,36
17677,DATE,zh,36
上亿美金,MONEY,zh,36
广州,GPE,zh,36
RT @slade_tamara,ORG,zh,36
守護香港,GPE,ja,36
美国参议院,ORG,zh,36
2003年,DATE,zh,36
中大,NORP,zh,36
黄师,PERSON,zh,36
共和党,NORP,zh,36
数典忘祖,PERSON,zh,36
27750444,DATE,zh,36
3X,QUANTITY,zh,35
一千,CARDINAL,zh,35
RT @ABJBM,ORG,zh,35
粉丝战,PERSON,zh,35
香港 香港,ORG,zh,35
212,DATE,zh,35
宁静,PERSON,zh,35
港护港,GPE,zh,35
41718820,CARDINAL,zh,35
670787,CARDINAL,zh,35
RT @AmeeAshwell,ORG,zh,35
百亿千亿,PERCENT,zh,35
Wendy,ORG,zh,35
黑魔,GPE,zh,35
59212543,CARDINAL,zh,35
南海,LOC,zh,35
掟磚,GPE,zh,35
90022819,CARDINAL,zh,35
陈芝麻烂谷子,PERSON,zh,35
環球人物,WORK_OF_ART,zh,35
煽暴派,GPE,zh,35
59723687,CARDINAL,zh,35
國務院,GPE,zh,35
九龍,QUANTITY,zh,35
台词,GPE,zh,35
RT @59xogSLDN6wUMJk,ORG,en,35
大公报,ORG,zh,35
游行,FAC,ja,35
5673,CARDINAL,zh,35
50天,DATE,zh,35
2万,DATE,zh,35
上亿,CARDINAL,zh,35
美国金融资本集团,ORG,zh,35
毛將焉附,PERSON,zh,35
立短利,PERSON,zh,35
RT @cutejh3,ORG,en,35
Bannon,PERSON,en,35
Jaunson,PERSON,zh,35
年末,DATE,zh,35
东方之,ORG,zh,35
SW,GPE,en,35
2018年2019年,DATE,zh,35
依葫芦画瓢,PERSON,zh,35
9q,CARDINAL,zh,35
踐踏,GPE,ja,35
DC联邦法院,ORG,zh,35
上海静安分局,ORG,zh,35
RT @Marissa,ORG,zh,35
2017,DATE,zh,35
Jane,PERSON,zh,35
惡狼,GPE,zh,35
南柯一梦,PERSON,zh,35
早一天,DATE,zh,35
谢幕,PERSON,zh,35
杭州,GPE,zh,35
Americans,NORP,en,35
美洲,LOC,zh,35
秋季,DATE,zh,34
點火之徒,GPE,zh,34
夜以继日,DATE,zh,34
睇清睇楚佢哋嘅真實,ORG,zh,34
5541689,DATE,zh,34
文中子•,WORK_OF_ART,zh,34
86063287,DATE,zh,34
郭温龟,PERSON,zh,34
循環,GPE,zh,34
香港 #反对派,ORG,zh,34
黄河边,PERSON,zh,34
